Species,SpeciesID,Family,PassNonPass,Passerine_Clade1,Passerine_OscineSuboscine,Order,RedlistCategory,Threat,LogRangeSize,LogBodyMass,Diet,Foraging,Migration,MatingSystem,NestPlacement,Territoriality,Habitat,IslandDwelling,LogClutchSize,LogNightLights,LogHumanPopulationDensity,Territoriality_Ours,PigotTobias2019
Philemon_inornatus,Philemon_inornatus,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,10.26809942,4.450852826,Nectar,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.797102215,0.800195241,4.226833745,NA,1
Philemon_kisserensis,Philemon_kisserensis,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,5.893576046,4.139955073,Nectar,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,Yes,0.797102215,0.575901449,3.813307032,NA,1
Philemon_meyeri,Philemon_meyeri,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,13.0524972,3.951243719,Generalist,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.797102215,0.632455532,1.931521412,NA,1
Philemon_moluccensis,Philemon_moluccensis,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,9.042702481,4.450852826,Nectar,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.797102215,0.622332977,3.456316681,NA,1
Philemon_novaeguineae,Philemon_novaeguineae,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,12.94434089,4.990432587,Generalist,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.797102215,0.632455532,1.902107526,NA,1
Philemon_subcorniculatus,Philemon_subcorniculatus,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,9.745323831,5.267858159,Nectar,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.797102215,0.632455532,2.87356464,NA,1
Phylidonyris_albifrons,Phylidonyris_albifrons,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,13.58266989,2.856470206,Nectar,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,0.676947243,1.064710737,NA,1
Phylidonyris_melanops,Phylidonyris_melanops,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,13.943214,2.901970894,Nectar,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,0.974003746,2.646174797,NA,1
Phylidonyris_niger,Phylidonyris_niger,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,13.86164654,2.901421594,Nectar,ArborealGleaning,PartiallyMigratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,0.979370361,2.525728644,NA,1
Phylidonyris_notabilis,Phylidonyris_notabilis,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,9.089629304,3.300640127,Nectar,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,Yes,0.797102215,0.8532356,2.442347035,NA,1
Phylidonyris_novaehollandiae,Phylidonyris_novaehollandiae,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,13.65544509,3.006177531,Nectar,ArborealGleaning,PartiallyMigratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.916290732,1.083851472,3.054001182,NA,1
Phylidonyris_pyrrhopterus,Phylidonyris_pyrrhopterus,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,12.7881729,2.791165108,Generalist,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,1.184722282,3.517497837,NA,1
Phylidonyris_undulatus,Phylidonyris_undulatus,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,9.713174146,2.772588722,Generalist,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.797102215,0.968546928,3.025291076,NA,1
Plectorhyncha_lanceolata,Plectorhyncha_lanceolata,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,14.51882339,3.702782359,Generalist,ArborealGleaning,Sedentary,Cooperative,ExposedElevated,weak,Terrestrial,No,0.916290732,0.836660027,1.931521412,NA,1
Prosthemadera_novaeseelandiae,Prosthemadera_novaeseelandiae,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,11.74691083,4.661834033,Nectar,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.386294361,1.164674202,3.254242969,NA,1
Ptiloprora_erythropleura,Ptiloprora_erythropleura,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,11.01037385,3.050220459,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.797102215,0.575901449,2.850706502,NA,1
Ptiloprora_guisei,Ptiloprora_guisei,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,11.03261935,3.251149385,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.797102215,0.707106781,2.667228207,NA,1
Ptiloprora_mayri,Ptiloprora_mayri,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,7.005516997,3.416085994,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.797102215,0.53182959,3.970291914,NA,1
Ptiloprora_meekiana,Ptiloprora_meekiana,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,11.84510421,2.917770732,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.797102215,0.651355562,2.681021529,NA,1
Ptiloprora_perstriata,Ptiloprora_perstriata,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,11.5290291,3.280911216,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0,0.66021958,2.949688335,NA,1
Ptiloprora_plumbea,Ptiloprora_plumbea,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,11.82541088,2.646174797,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.797102215,0.66021958,2.595254707,NA,1
Pycnopygius_cinereus,Pycnopygius_cinereus,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,11.57341737,3.802877558,Generalist,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.797102215,0.632455532,2.424802726,NA,1
Pycnopygius_ixoides,Pycnopygius_ixoides,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,13.03796277,3.317090872,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.797102215,0.642114135,2.116255515,NA,1
Pycnopygius_stictocephalus,Pycnopygius_stictocephalus,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,13.35296147,3.650658241,Generalist,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.797102215,0.632455532,2.054123734,NA,1
Ramsayornis_fasciatus,Ramsayornis_fasciatus,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,13.74408663,2.54474665,Nectar,ArborealGleaning,Sedentary,Cooperative,Cavity,weak,Terrestrial,No,0.693147181,0.809780126,0.641853886,NA,1
Ramsayornis_modestus,Ramsayornis_modestus,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,12.53795185,2.493205453,Nectar,ArborealGleaning,Sedentary,NonCooperative,Cavity,weak,Terrestrial,No,0.693147181,0.790252997,1.589235205,NA,1
Stresemannia_bougainvillei,Stresemannia_bougainvillei,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,7.605292808,3.589059119,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.797102215,0.575901449,0.832909123,NA,1
Timeliopsis_fulvigula,Timeliopsis_fulvigula,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,11.82876341,2.90690106,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0,0.66021958,2.602689685,NA,1
Timeliopsis_griseigula,Timeliopsis_griseigula,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,12.04569026,3.465735903,Generalist,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.797102215,0.699927102,2.415913778,NA,1
Trichodere_cockerelli,Trichodere_cockerelli,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,11.04592213,2.684440335,Nectar,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,0.727427153,0.336472237,NA,1
Xanthomyza_phrygia,Xanthomyza_phrygia,Meliphagidae,Passeriformes,,,Passeriformes,CR,1,9.064586011,3.688629423,Nectar,ArborealGleaning,PartiallyMigratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,1.404388939,3.768152635,NA,1
Xanthotis_flaviventer,Xanthotis_flaviventer,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,13.54384644,3.687878954,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,0.642114135,2.028148247,NA,1
Xanthotis_macleayanus,Xanthotis_macleayanus,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,10.2156671,3.433987204,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,0.904729394,1.931521412,NA,1
Xanthotis_polygrammus,Xanthotis_polygrammus,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,12.95015531,2.996731774,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.797102215,0.651355562,2.251291799,NA,1
Xanthotis_provocator,Xanthotis_provocator,Meliphagidae,Passeriformes,,,Passeriformes,LC,0,6.070737728,3.499533282,Nectar,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,Yes,0,0.622332977,0,NA,1
Menura_alberti,Menura_alberti,Menuridae,Passeriformes,,,Passeriformes,NT,0,10.14783275,6.833031733,Invertebrates,GroundForaging,Sedentary,NonCooperative,Cavity,strong,Terrestrial,No,0,0.790252997,1.410986974,NA,1
Menura_novaehollandiae,Menura_novaehollandiae,Menuridae,Passeriformes,,,Passeriformes,LC,0,12.69111882,6.879993461,Invertebrates,GroundForaging,Sedentary,NonCooperative,Cavity,strong,Terrestrial,No,0,1.161496344,3.349904087,NA,1
Cinclocerthia_gutturalis,Cinclocerthia_gutturalis,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,LC,0,7.471192328,4.237000863,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,Yes,0.916290732,2.256144197,5.873525249,NA,1
Cinclocerthia_ruficauda,Cinclocerthia_ruficauda,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,LC,0,8.559064235,4.006969483,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,Cavity,strong,Terrestrial,Yes,0.916290732,2.062621991,5.47478851,NA,1
Dumetella_carolinensis,Dumetella_carolinensis,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,LC,0,15.7360385,3.563882964,Invertebrates,ArborealGleaning,Migratory,NonCooperative,ExposedElevated,strong,Terrestrial,No,1.252762968,1.509356535,3.543853682,NA,1
Margarops_fuscatus,Margarops_fuscatus,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,LC,0,9.918725858,4.589345636,Generalist,ArborealGleaning,Sedentary,NonCooperative,Cavity,weak,Terrestrial,Yes,0.916290732,2.143492944,5.630135934,NA,1
Margarops_fuscus,Margarops_fuscus,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,LC,0,8.620669934,4.20573685,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,Yes,0.916290732,2.082558448,5.486040973,NA,1
Melanoptila_glabrirostris,Melanoptila_glabrirostris,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,NT,0,12.09040362,3.56671182,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,1.110352557,3.198673118,NA,1
Melanotis_caerulescens,Melanotis_caerulescens,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,LC,0,13.26708967,4.120174739,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,1.411554421,4.619073091,NA,1
Melanotis_hypoleucus,Melanotis_hypoleucus,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,LC,0,11.43816851,4.219507705,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.916290732,1.275884814,4.8978398,NA,1
Mimus_dorsalis,Mimus_dorsalis,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,LC,0,11.80533684,4.072439727,Invertebrates,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.127939904,0.979370361,3.063390922,NA,1
Mimus_gilvus,Mimus_gilvus,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,LC,0,14.58531938,3.951051392,Invertebrates,GroundForaging,Sedentary,Cooperative,ExposedElevated,strong,Terrestrial,No,1.098612289,1.267374388,4.055257174,NA,1
Mimus_graysoni,Mimus_graysoni,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,CR,1,2.721295428,4.182202803,Generalist,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,Yes,1.098612289,0,0,NA,1
Mimus_gundlachii,Mimus_gundlachii,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,LC,0,9.646754901,4.201703081,Generalist,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,Yes,0.693147181,1.278285361,4.117409835,NA,1
Mimus_longicaudatus,Mimus_longicaudatus,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,LC,0,12.10976272,4.198704578,Invertebrates,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.127939904,1.271042659,4.619073091,NA,1
Mimus_macdonaldi,Mimus_macdonaldi,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,VU,1,4.197201948,4.251633171,Generalist,GroundForaging,Sedentary,Cooperative,ExposedElevated,weak,Terrestrial,Yes,1.127939904,0.53182959,0,NA,1
Mimus_melanotis,Mimus_melanotis,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,EN,1,6.310281848,3.922567219,Invertebrates,GroundForaging,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,Yes,1.386294361,0.668740305,0,NA,1
Mimus_parvulus,Mimus_parvulus,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,LC,0,8.844653514,3.982295058,Generalist,ArborealGleaning,Sedentary,Cooperative,ExposedElevated,strong,Terrestrial,Yes,1.252762968,0.611690885,0,NA,1
Mimus_patagonicus,Mimus_patagonicus,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,LC,0,14.15262552,4.056988776,Invertebrates,GroundForaging,PartiallyMigratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.127939904,0.904729394,1.774952351,NA,1
Mimus_polyglottos,Mimus_polyglottos,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,LC,0,16.13254945,3.881563798,Invertebrates,ArborealGleaning,Migratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.386294361,1.474739407,3.730501129,NA,1
Mimus_saturninus,Mimus_saturninus,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,LC,0,15.78937605,4.154184563,Invertebrates,GroundForaging,PartiallyMigratory,Cooperative,ExposedElevated,weak,Terrestrial,No,1.252762968,1.159897584,3.377587516,NA,1
Mimus_thenca,Mimus_thenca,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,LC,0,11.71092022,4.189503215,Invertebrates,ArborealGleaning,PartiallyMigratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.252762968,1.272258388,4.012772909,NA,1
Mimus_trifasciatus,Mimus_trifasciatus,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,EN,1,0.530628251,4.138042417,Invertebrates,GroundForaging,Sedentary,Cooperative,ExposedElevated,strong,Terrestrial,Yes,1.127939904,0,0,NA,1
Mimus_triurus,Mimus_triurus,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,LC,0,13.70910794,3.854393893,Invertebrates,GroundForaging,PartiallyMigratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.386294361,1.063659179,2.451005098,NA,1
Oreoscoptes_montanus,Oreoscoptes_montanus,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,LC,0,14.50469911,3.788724789,Invertebrates,GroundForaging,Migratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.504077397,1.081882614,1.931521412,NA,1
Ramphocinclus_brachyurus,Ramphocinclus_brachyurus,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,EN,1,3.19047635,3.912023005,Invertebrates,GroundForaging,Sedentary,Cooperative,ExposedElevated,strong,Terrestrial,Yes,0.693147181,1.863531881,0,NA,1
Toxostoma_bendirei,Toxostoma_bendirei,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,VU,1,13.62036014,4.130194215,Invertebrates,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.252762968,1.158292185,2.791165108,NA,1
Toxostoma_cinereum,Toxostoma_cinereum,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,LC,0,11.50587165,4.076689627,Invertebrates,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.916290732,0.894427191,1.887069649,NA,1
Toxostoma_crissale,Toxostoma_crissale,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,LC,0,13.82611008,4.138361448,Invertebrates,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.916290732,1.177132383,3.086486637,NA,1
Toxostoma_curvirostre,Toxostoma_curvirostre,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,LC,0,14.53073836,4.388753955,Invertebrates,GroundForaging,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,1.386294361,1.242064758,3.668676747,NA,1
Toxostoma_guttatum,Toxostoma_guttatum,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,CR,1,3.214867803,3.966511191,Invertebrates,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,Yes,1.127939904,1.249819961,0,NA,1
Toxostoma_lecontei,Toxostoma_lecontei,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,LC,0,12.43412931,4.12552018,Invertebrates,GroundForaging,PartiallyMigratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.252762968,1.331166599,3.335769576,NA,1
Toxostoma_longirostre,Toxostoma_longirostre,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,LC,0,12.61476355,4.213607983,Invertebrates,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.386294361,1.332225182,3.826465117,NA,1
Toxostoma_ocellatum,Toxostoma_ocellatum,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,LC,0,8.58817342,4.434263234,Invertebrates,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,Yes,0.693147181,2.047936375,5.441984716,NA,1
Toxostoma_redivivum,Toxostoma_redivivum,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,LC,0,12.02747754,4.435567402,Invertebrates,GroundForaging,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,1.252762968,1.754696801,5.159055299,NA,1
Toxostoma_rufum,Toxostoma_rufum,Mimidae,Passeriformes,Muscicapida,Oscine,Passeriformes,LC,0,15.55222018,4.231203745,Invertebrates,GroundForaging,PartiallyMigratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.386294361,1.568335033,3.728100167,NA,1
Mitrospingus_cassinii,Mitrospingus_cassinii,Mitrospingidae,Passeriformes,Passerida,Oscine,Passeriformes,LC,0,12.02966596,3.698829785,Generalist,ArborealGleaning,Sedentary,Cooperative,ExposedElevated,strong,Terrestrial,No,0.693147181,0.890912674,3.148453361,NA,1
Kakamega_poliothorax,Kakamega_poliothorax,Modulatricidae,Passeriformes,,,Passeriformes,LC,0,11.85385063,3.594568775,Invertebrates,GroundForaging,Sedentary,NonCooperative,ExposedGround,strong,Terrestrial,No,0.693147181,1.067789972,4.960744524,NA,1
Modulatrix_orostruthus,Modulatrix_orostruthus,Modulatricidae,Passeriformes,,,Passeriformes,VU,1,8.762708616,3.487375078,Invertebrates,GroundForaging,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0.693147181,0.930604859,2.58021683,NA,1
Modulatrix_stictigula,Modulatrix_stictigula,Modulatricidae,Passeriformes,,,Passeriformes,LC,0,11.16717209,3.417726684,Invertebrates,GroundForaging,Sedentary,Cooperative,ExposedElevated,strong,Terrestrial,No,0.693147181,0.948683298,3.08190997,NA,1
Mohoua_albicilla,Mohoua_albicilla,Mohouidae,Passeriformes,,,Passeriformes,LC,0,10.49468506,2.869601996,Invertebrates,ArborealGleaning,Sedentary,Cooperative,ExposedElevated,weak,Terrestrial,No,1.098612289,0.795270729,1.589235205,NA,1
Mohoua_novaeseelandiae,Mohoua_novaeseelandiae,Mohouidae,Passeriformes,,,Passeriformes,LC,0,11.25139445,2.496505786,Invertebrates,ArborealGleaning,Sedentary,Cooperative,ExposedElevated,strong,Terrestrial,No,1.098612289,0.763606698,1.360976553,NA,1
Mohoua_ochrocephala,Mohoua_ochrocephala,Mohouidae,Passeriformes,,,Passeriformes,EN,1,9.736239813,3.321071337,Invertebrates,ArborealGleaning,Sedentary,Cooperative,Cavity,weak,Terrestrial,No,1.098612289,0.53182959,0.262364264,NA,1
Arses_insularis,Arses_insularis,Monarchidae,Passeriformes,,,Passeriformes,LC,0,12.05522417,2.960105096,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0.796582768,0.600462428,2.197224577,NA,1
Arses_kaupi,Arses_kaupi,Monarchidae,Passeriformes,,,Passeriformes,LC,0,10.23161435,2.602689685,Invertebrates,BarkGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,1.079902949,2.468099531,NA,1
Arses_telescophthalmus,Arses_telescophthalmus,Monarchidae,Passeriformes,,,Passeriformes,LC,0,12.8974698,2.725235026,Invertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0.693147181,0.642114135,2.041220329,NA,1
Chasiempis_sandwichensis,Chasiempis_sandwichensis,Monarchidae,Passeriformes,,,Passeriformes,VU,1,8.78092575,2.616665639,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0.796582768,1.155061213,3.157000421,NA,1
Clytorhynchus_hamlini,Clytorhynchus_hamlini,Monarchidae,Passeriformes,,,Passeriformes,LC,0,6.515453157,3.543853682,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,Yes,0.796582768,0.514368672,1.648658626,NA,1
